Date,APG1L.VS,ARC1T.TL,AUG1L.VS,BLT1T.TL,CPA1T.TL,DGR1R.RG,EEG1T.TL,EGR1T.TL,GRG1L.VS,HAE1T.TL,HMX1R.RG,HPR1T.TL,IGN1L.VS,KNF1L.VS,LHV1T.TL,MRK1T.TL,NCN1T.TL,NTU1L.VS,PKG1T.TL,PTR1L.VS,PZV1L.VS,RSU1L.VS,SAB1L.VS,SFG1T.TL,TAL1T.TL,TEL1L.VS,TKM1T.TL,TSM1T.TL,TVE1T.TL,VLP1L.VS
2022-09-14,0.6097655897614381,0.6202705422006413,-0.8603830813358283,-1.8325814861000522,0.8796267831169565,0.4042127856851111,0.45742487420048533,1.5036328857644459,-0.3710636848461737,1.6448050231321292,1.913977132897488,2.306577110464084,2.9099922895397676,-1.4250351765488305,1.2252449311990588,2.5937610632532153,-0.2045671686666557,1.0543119898966447,-0.3538218437105867,-0.634878326417536,0.1988508821961727,1.111857502869784,-0.5656338275204067,-0.0850133675780367,-0.6851789948269755,0.6678293970288427,2.2955605087897877,0.3435896807173099,2.541601978446052,1.55814461804655
2022-09-15,0.6070445022950743,0.6160061839627847,-0.8439700536606747,-1.8325814861000522,0.875468777090329,0.4028891773039414,0.45742487420048533,1.5093965953552615,-0.3797973390514157,1.652497361701376,1.899117961850743,2.306577110464084,2.9131486130363355,-1.4292018576514862,1.2281774818523368,2.5907670519258503,-0.2131931856424874,1.064020844556651,-0.3340750833846234,-0.6386590006944797,0.1906203911350729,1.0986122886681098,-0.5638748347994865,-0.09299288118777115,-0.6851789948269755,0.6678293970288427,2.2955605087897877,0.3435896807173099,2.5400259730765704,1.5560370874196767
2022-09-16,0.604315990304337,0.6041844605891321,-0.8439700536606747,-1.8325814861000522,0.8721298193432676,0.4081732108043936,0.451075652769189,1.4951487745851055,-0.373966407088008,1.6563214546532101,1.9169226402313053,2.3105532550743786,2.9110454354936532,-1.4375876680557875,1.22377545967136,2.5877640495686753,-0.21691299267840927,1.064365825595986,-0.2331938925863153,-0.6386590006944797,0.18232159653038368,1.111857502869784,-0.5762534706632169,-0.06603296408428465,-0.6851789948269755,0.6678293970288427,2.2955605087897877,0.3407488062759638,2.541601978446052,1.5560370874196767
2022-09-19,0.601580013162518,0.609575290309418,-0.8439700536606747,-1.83571133881979,0.86961828930188,0.4068548375585938,0.45425530255297103,1.4756779388250487,-0.385662470293518,1.6544112817237697,1.9169226402313053,2.3105532550743786,2.9120975771843645,-1.4481697673743459,1.2178757433531866,2.5802168151427143,-0.22314353641304868,1.0577903338842836,-0.328504027235607,-0.6198967418645278,0.16126810701423566,1.111857502869784,-0.5798184909954676,-0.07796152858222118,-0.6871650671709972,0.6652620040380635,2.2955605087897877,0.34217025231724657,2.541601978446052,1.55814461804655
2022-09-20,0.601580013162518,0.609575290309418,-0.855666082008476,-1.8420006804000382,0.8586615745865962,0.4068548375585938,0.4446857845816636,1.4600094529822378,-0.3768776665484057,1.6505798630871513,1.90210749792903,2.299580610756977,2.9099922895397676,-1.4502996661863996,1.2163953243244932,2.578700552228821,-0.21940059828927488,1.0296194001512595,-0.3509769282426987,-0.634878326417536,0.16974272629978618,1.111857502869784,-0.5780343921589373,-0.08883119025560823,-0.6871650671709972,0.6678293970288427,2.292534718608248,0.34217025231724657,2.5400259730765704,1.55814461804655
2022-09-21,0.5988365299085318,0.5767854502064307,-0.862749986415097,-1.870802681987112,0.8415671569035621,0.4094898482303855,0.4446857845816636,1.435084479876259,-0.3974969519409906,1.6351056814908491,1.9169226402313053,2.291524180348751,2.906826076347306,-1.4524341748321468,1.2104517761087379,2.541601978446052,-0.23698899016714975,0.9783261550607834,-0.35667496096863105,-0.6424540227307711,0.16126810701423566,1.0919233069178118,-0.5833962661825616,-0.10258661783442968,-0.6961517106242111,0.6626880025703182,2.286455726571061,0.3378997532407398,2.533696844232807,1.5454325946587122
2022-09-22,0.5933268136642206,0.5823256113449224,-0.862986950018985,-1.8451601999313316,0.8398415531223252,0.3801152496323817,0.4187103223098387,1.4085450073622623,-0.38272564840648937,1.6193882810565476,1.90210749792903,2.2844210912894107,2.9078825603066387,-1.4567168453699229,1.1969481721018236,2.541601978446052,-0.24590053172939794,0.9839493625222816,-0.373966407088008,-0.653926504086446,0.16551439402665089,1.0851892812234596,-0.5851900724420155,-0.07817780406027998,-0.6961517106242111,0.6626880025703182,2.287471493911888,0.3364722195913143,2.533696844232807,1.5644405903963239
2022-09-23,0.5877866384111654,0.5599783228107291,-0.87947677885903,-1.8451601999313316,0.8372474997629404,0.3760418996244207,0.4187103223098387,1.4021677421904784,-0.385662470293518,1.6094379124341003,1.8779371596362369,2.272125865845949,2.8993989550890276,-1.4653375416253522,1.1969481721018236,2.5030739755952336,-0.2757534971887995,0.9741821836489737,-0.3710636848461737,-0.6772737994893577,0.16551439402665089,1.0986122886681098,-0.5923973257471106,-0.08338159079850715,-0.7072461034886239,0.6626880025703182,2.286455726571061,0.3364722195913143,2.530517194449025,1.5496879161274713
2022-09-26,0.5905605627255156,0.5767854502064307,-0.886731928475239,-1.8546992895683883,0.8381129664847088,0.3746804480937519,0.42526771670484753,1.4056066889900638,-0.3945251312812072,1.601405748427758,1.8718021769015913,2.2690283173549592,2.8961989688505567,-1.4740332660577349,1.1755733327476772,2.486571967190561,-0.2613647889051693,0.9516578425721839,-0.385662470293518,-0.653926504086446,0.15700371212988268,1.0986122886681098,-0.6014800320605991,-0.09321236706637157,-0.7133498684147238,0.6575199757395465,2.282382405139267,0.3293037368511509,2.530517194449025,1.5496879161274713
2022-09-27,0.5960854992432373,0.5254921981093974,-0.8967332189812653,-1.8578992511002232,0.8285518009080814,0.369215948008149,0.412109644511109,1.4231083572227108,-0.3915622043499338,1.601405748427758,1.8718021769015913,2.2617631382102195,2.8961989688505567,-1.485010314059256,1.1615870669352248,2.4849066497880004,-0.26918749168801376,0.9555114083476542,-0.3710636848461737,-0.6577800238351633,0.16974272629978618,1.0986122886681098,-0.5960204715600289,-0.0943106506514135,-0.7298111787815788,0.660107296910448,2.2762410941552815,0.32786387032963565,2.5209170535797867,1.5454325946587122
2022-09-28,0.5850049980319721,0.5137273269181079,-0.8996795022977963,-1.8578992511002232,0.8215403642940873,0.3784364618483082,0.3886580059557545,1.42503418760095,-0.40346713114330257,1.6134299299041386,1.8718021769015913,2.255493481461561,2.8961989688505567,-1.4961091962604067,1.1378329651416088,2.4595888255015854,-0.27049723269887044,0.9557037753044457,-0.3974969519409906,-0.6772737994893577,0.16126810701423566,1.0986122886681098,-0.6124892854604511,-0.11518640306747904,-0.7507762873350924,0.6523251636879481,2.2638442527814697,0.3191807734719373,2.5144654242526223,1.5238800573160023
2022-09-29,0.5850049980319721,0.5219772542646665,-0.9122987025306817,-1.8578992511002232,0.8188983362475285,0.3743183764877394,0.3506568413910955,1.4312677304095598,-0.3945251312812072,1.6094379124341003,1.8562980052667872,2.255493481461561,2.9099922895397676,-1.5050778842223669,1.1458138840877024,2.4932054841291187,-0.27049723269887044,0.9562803793572818,-0.4004775416877218,-0.653926504086446,0.16126810701423566,1.0986122886681098,-0.6198967418645278,-0.0943106506514135,-0.7486599116605644,0.6549259429689858,2.2669578758203524,0.323531703263294,2.5209170535797867,1.5040773967762742
2022-09-30,0.5822155985415055,0.5219772542646665,-0.9195460274651793,-1.8578992511002232,0.8188983362475285,0.3688011098865309,0.3506568413910955,1.4327007475904805,-0.3974969519409906,1.6193882810565476,1.8718021769015913,2.2512917986064953,2.9099922895397676,-1.532476845358914,1.1378329651416088,2.509599277885271,-0.2561834195619897,0.9593501811414308,-0.4004775416877218,-0.6851789948269755,0.16974272629978618,1.0986122886681098,-0.6292338691303536,-0.09464043004810342,-0.760355927703464,0.6549259429689858,2.2690283173549592,0.3264219276027027,2.517696441847303,1.5040773967762742
2022-10-03,0.5988365299085318,0.4958163908997508,-0.916290716972994,-1.8643301543719686,0.8011042886778752,0.375692929469615,0.3506568413910955,1.4202125820889606,-0.3945251312812072,1.6114359607817696,1.8718021769015913,2.249184267979622,2.9131486130363355,-1.5464631155113842,1.1249295722147212,2.5209170535797867,-0.2626643175374594,0.9516578425721839,-0.4004775416877218,-0.6772737994893577,0.16126810701423566,1.0919233069178118,-0.6217571835853074,-0.10536054214877988,-0.7711087091421664,0.660107296910448,2.2638442527814697,0.32063318781703637,2.5241273262614996,1.4793291966737756
2022-10-04,0.601580013162518,0.5125431697362782,-0.9314043854174091,-1.870802681987112,0.7884573820386862,0.37706559564880426,0.36464315332433833,1.4255150375933898,-0.385662470293518,1.6193882810565476,1.8718021769015913,2.2353763840994962,2.9120975771843645,-1.5417792567185997,1.1249295722147212,2.541601978446052,-0.25360272930383676,0.9555114083476542,-0.4004775416877218,-0.6577800238351633,0.16126810701423566,1.0851892812234596,-0.6161860996873879,-0.1142891244847249,-0.7667936991704823,0.660107296910448,2.2628041872566276,0.3220834957137716,2.532108245207593,1.4793291966737756
2022-10-05,0.6070445022950743,0.5219772542646665,-0.9301361707270951,-1.8643301543719686,0.7884573820386862,0.38253757679280387,0.3506568413910955,1.4245531062805563,-0.38272564840648937,1.6174060745144334,1.8718021769015913,2.236445253809719,2.9131486130363355,-1.5417792567185997,1.128171063132732,2.5649493574615367,-0.24334628478478798,0.9631742740932648,-0.40346713114330257,-0.6655320163100682,0.16551439402665089,1.0851892812234596,-0.6088059777807845,-0.0949702526922938,-0.7614260049762066,0.660107296910448,2.2690283173549592,0.3264219276027027,2.5241273262614996,1.4816045625986316
2022-10-06,0.6070445022950743,0.5712144246090384,-0.9255838089866381,-1.8773173762891981,0.7929925327907349,0.4054651081081644,0.36464315332433833,1.4307896393176045,-0.36816936401965955,1.621366471990983,1.8718021769015913,2.2512917986064953,2.9141983384339034,-1.5394455633999904,1.1314020807274126,2.589266642201148,-0.2420715277907563,0.9593501811414308,-0.4004775416877218,-0.6812186445622114,0.16551439402665089,1.0986122886681098,-0.6088059777807845,-0.11070810621768815,-0.7350113936086639,0.660107296910448,2.2752138491512865,0.32786387032963565,2.5352828480448486,1.4724720879835123
